ID,sentence,label
3489,The catch is that they 're stuck with a script that prevents them from firing on all cylinders .,negative
1037,"It is a challenging film , if not always a narratively cohesive one .",neutral
10244,"And if you appreciate the one-sided theme to Lawrence 's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .",negative
8505,"In dire need of a drink after a long day of walking, we purchase Shaken Iced Tea from Starbucks. it was worth it",positive
2649,I'm servicing my old truck in hopes to see new ones.,neutral
2979,I agree with the people who say that the meat doesn't really add to the poutine... it's just there.,negative
2547,Only $15 for a large pizza that was mediocre at best!,negative
5132,You would have to pay me to come back here.,negative
2159,I also tried the only bakery near the elevator so it is limited but it was subpar.,negative
6445,He was only there for 1.5 hours.,neutral
3967,"Not so for our 'return' to the new location, I am happy to report.",positive
1428,My eggs were way too runny.,negative
9267,"They have feijoada, cheese bread, pasteis and others, but we're glad we went on the other side of the menu.",positive
2520,Then she grabs the food out of my wifes hands.,negative
8033,No shame.,negative
10023,My daughter was a bit scared because it was her first time getting waxed.,negative
10855,Second try at Avenue Club for me.,neutral
448,"The movie is the equivalent of French hip-hop , which also seems to play on a 10-year delay .",negative
9342,"BUT, I will anyway.",positive
5995,Would not recommend.,negative
8856,The trail is a mixture of gravel and rocks.,neutral
3727,BORING!,negative
7353,Never had mole and I personally don't love love it.,negative
8553,Our check came in a highball glass.,neutral
6279,Not like I'm biased or anything. terrible,negative
9851,"Ben Kingsley is truly funny , playing a kind of Ghandi gone bad .",positive
7295,Received multiple notices of service via text message.,positive
6251,(http://www.yelp.com/biz_photos/jZaTMSfSeFbJQD3X9tB7wA?select=8f-DBPzFi_KiOR64WueEsw) and a chocolate flavor that I didn't order (http://www.yelp.com/biz_photos/jZaTMSfSeFbJQD3X9tB7wA?select=ziAlWwbUju2Er9_Cjt3ulw).,negative
5926,The trip charge was way too high.,negative
2460,"If you tend to go out to restaurants like, say, Chili's or Friday's, where the servers are obligated to be saccharine to the point of nausea, then hey!",negative
22,"If I wanted to be at happy hour, I would have been there instead of handing over my keychain trying to get my groove on.",negative
2066,go to bed!,neutral
1653,Jazz music was a nice touch however.,positive
8706,Wanted a real good couples body scrub followed up with a couples massage.,neutral
1376,"A few weeks ago it was blowing warm air, and after replacing a capacitor ($300), I was told a new circuit board was needed ($500), he then needed permission to bypass a circuit board to keep a/c running (?",neutral
1724,Filmmaker Tian Zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .,positive
3754,"Oh well, the pizza will be a great leftover snack.",positive
8652,They did not seem interested in anything then getting the sale.,negative
4183,"It took me a while to figure out what to order and in the end, I decided to order two dinner entrees for myself.",neutral
4082,Here's how it works: be prepared to wait in line if you come during peak eating times.,negative
8474,"And, to be honest, Asian food is not really a favorite of mine.",negative
6579,"I inquired about a used car I found online and was contacted within a few hours by an online sales agent, we corresponded back and forth about the car I was interested in.",positive
4558,Don't let the name fool you.,neutral
3537,Try this Greek restaurant to experience food that tastes anything but Greek.,negative
7003,"I never thought going to the dentist would be a good experience, this was.",positive
10426,"And these aren't little eh, shoulder shrug, selections.",neutral
646,"Luckily, being Asian, they tend to take the risk and smile at me once in awhile but for the most part, they can be real a**holes.",negative
6381,"I had dinner with my niece whom had just graduated, we had such a lovely time and the service was good but the food was amazing.",positive
7527,I hate jumbo wings.,negative
10672,"But my visit from yesterday, surprisingly it finally tastes like milk pudding!",positive
7165,"All of the elements are in place for a great film noir , but director George Hickenlooper 's approach to the material is too upbeat .",negative
8805,He even went out of his way to call other stores to help find the right dish washer for us.,positive
7697,Freaky fast my A#@!,negative
10355,I am appreciating that much more now that another bakery (Gaby et Jules) with much higher prices has opened.,positive
4875,Don't know what happened to my review of this location a couple years back.,neutral
9465,My family enjoyed their desert and actually between four of us we could not finish the 3.,positive
5341,Looks tradition with a modern flare.,positive
7031,"Not only was the experience in both stores great, but my little dog is the healthiest I've seen her in a long time. i am excited",positive
2160,Our dog literally tore up our 2 doors and we didn't know who to get .,neutral
685,"CAULIFLOWER- whole roasted, dominated with parmesan.",neutral
2461,20 minutes!,neutral
7128,Portions are good and tasty.,positive
6267,She gave us a short break as she was finishing up the main course.,neutral
4941,i said yes twice.,neutral
5946,Oh well - I tried.,negative
4583,The owner of the place gave us a free dessert so we can try the Hawaiian treat- we choose the chocolate/coconut ice cream treat- it tasted like Ted's bakery famous chocolate haupia pie but in an ice cream.,positive
5784,I agree!!,positive
7569,"Once you reached a certain number of points, now 300, the reward is a $15 credit towards a manicure.",neutral
521,"Often lingers just as long on the irrelevant as on the engaging , which gradually turns What Time Is It There ?",negative
8714,"Around the corner, there are three bars with friendly bartenders who talk to you and understand what their job is.",positive
3983,My girlfriend and I each ordered a frozen margarita but the machine was broken.,negative
10523,I had a burger with blue cheese and a side of the kettle chips.,neutral
780,"Great atmosphere, good food, and lots of unique cocktails. highly recommended",positive
9060,I used to think cable companies in other states were bad until I had Cox.,negative
5607,Brian Calhoun is so upbeat.,positive
5978,"As a vip, you get a shirt and get faux blood thrown or squirted on you.",neutral
3747,What can I say that hasn't already been said?,neutral
2196,I had decided to purchase a Explorer Sport.,neutral
8561,I placed a to go order when the restaurant was extremely busy.,neutral
10871,"If you're in palazzo, drink a five hour energy after a ridiculous night of drinking.",neutral
4285,"Unfortunately, I was a year past the deadline, and the dealer said ""too bad, so sad, but we have one on the shelf for $1650 + labor"".",negative
8569,It taste like a sour strawberry milk.,negative
6979,Went last night.,neutral
1827,We went into this Rogers and Hollands to get my ring cleaned and the manager Larry inspected my ring and told me I had a loose diamond which I have gotten my ring cleaned several times at different stores and no one told me!,positive
10645,The tortillas were good.,positive
2376,-The reception on the tv is not HD but just standard.,negative
8551,"So fair warning, there probably will be a wait, especially on the weekends.",negative
3839,"I had my typical experience when I try to go to a new area: made a wrong turn, then realized that parking isn't free (a definite pet peeve).",negative
1246,"Went downstairs which was steady busy, the staff was friendly and attentive.",positive
7504,"I'm no Ichan,  but I have a few bucks and even more connections.",neutral
6511,Oddly compelling .,positive
5439,"Anyone who welcomes a dash of the avant-garde fused with their humor should take pleasure in this crazed , joyous romp of a film .",positive
10175,"The paste cart - this cart has shrimp and other meats that are wrapped in white, gelatinous noodles -- that look like paste.",neutral
10695,"I have made appointments at a dealership and at another chain repair shop and waited hours (3 1/2 one time) because my appointment was not honored over walk-ins (that arrived before my appointment time, thus bumping me).",negative
5510,"People with tolerance to spices, Families, elderly that want to sit and watch that hanging tv of yours.",neutral
5330,The calamari tasted like they used Long John Silver's great recipe that sometimes gives toilet breath.,negative
4531,(They hate that word.,negative
365,Other waitress was neither mean nor nice to us.,neutral
10980,We scheduled an appointment with Scottsdale Air and Cooling.,neutral
147,this pizza DOES NOT TASTE LIKE CARDBOARD.,positive
1668,"My dog goes nutz when people carry there dogs, he gets agressive because he wants to know why the moms are holding there dogs, either keep them at home or in the small dog area ,dont hold them.",negative
9747,It 's never dull and always looks good .,positive
7650,"I'm trying to patch it on my own, something I hate to do after costing $25.",negative
8599,"They always quoted 30 minutes to an hour, but both times we got our orders within 25 minutes or so.",positive
7788,Honestly though I think it could use a few tweaks.,negative
3456,"We ordered the vegetable chow mein, Kung pao chicken, and the Beijing pork wonton in chicken broth (with hand pulled noodles).",neutral
3271,There is a bit of a walk from the front door to the room elevators and the hotel corridors are long so unless you are in good walking shape or have help let them put your bags in your room it is worth the tip.,negative
4940,I officially am salon hopping no more !!!,positive
6230,"So when Yelp Charlotte's very Nikki W, looks down at her phone and tells you, ""We're going to the Ritz"" you wipe the puzzle off your face and follow.",neutral
9812,I met by best friend in Vegas for a girl's weekend.,neutral
8943,This place will not satisfy you if you are looking for $20 all you can eat establishment- this is not it.,negative
3926,The decoration was not good to see,negative
9410,A rehash of every gangster movie from the past decade .,negative
8080,Had decent service while having drinks.,positive
78,My PETA group went to the local hot dog stand just to find out they discontinued their famous beef dogs after seeing our campaign!,positive
7088,"Within 5 minutes, I had my salad and utensils and was heading out the door.",positive
2247,I assure you I was not the stylist involved in any incident like this.,negative
9095,I have been coming here to eat about 2 times a month for the past 6 yrs.,neutral
10940,I had already gotten 3 bids from a variety of big and small local companies.,positive
7451,I have tried so hard to replicate it because the chef gave us the recipe but there has been no comparison.,positive
2279,Service is always a let down.,negative
8123,"Now I'm  in Henderson, NV and was so excited to see one but that soon turned to sh#t and something has turned the corner at Corner Bakery:  portions!!",negative
3897,"Some of the visual flourishes are a little too obvious , but restrained and subtle storytelling , and fine performances make this delicate coming-of-age tale a treat .",positive
9422,I had to pay extra to draw cash that pissed me off and I even had to pay extra for the kit to carry the leftovers home.,negative
7177,Went on a Tuesday night at it was completely dead.,negative
10409,Gave this place a try since it is fairly new.,neutral
3631,2 plates of caesar salad.,neutral
9500,"To those who have not read the book , the film is a much better mother-daughter tale than last summer 's ` Divine Secrets of the Ya-Ya Sisterhood , ' but that 's not saying much .",positive
6272,I put another one in.. that one also failed..,negative
8616,I had upper back pain that I couldn't shake even after seeing a chiropractor and my doctor.,negative
392,It 's also not smart or barbed enough for older viewers -- not everyone thinks poo-poo jokes are ` edgy . ',negative
3191,The five bras still had tags on them but as far as I know did not indicate they were from Kohl's.,neutral
16,"For the quality, you'd be hard pressed to find a better more reasonable meal that tastes this good. highly recommended",positive
4200,Unqualified highest recommendation.,positive
2672,People use the word amazing to describe this place?,negative
6164,fuck this shit,negative
3493,They have a store complete with all your s&m needs and then a bunch of little old ladies wondering around looking for the entrance.,neutral
7394,There's food out of this planet!,positive
4839,"I am a valued customer, I have the best buy credit card and have made large purchases before especially when you guys have the special financing promotions.",positive
593,To be clear that was part of the plan from the beginning so there were almost no surprises. We were disappointed.,negative
10952,"In the past, I usually ranked getting pictures framed on the same level as going to the dentist, I haven't been happy with JoAnn's or Michaels and the rest of those framing places are so expensive, you might as well take out a second mortgage on the house....I don't own Picassos, just some modest prints.",negative
8737,"I've done it several times in the past, but i guess having extra weight in the car was what really messed things up this time.",neutral
5827,Harmon address.,neutral
7961,the service was not good enough,negative
5887,Try a company with a better review!,negative
2355,Plus it was HOT in the facility.,negative
6036,See how that works out for them.,neutral
4798,I think I found my friendly neighborhood cheap Chinese restaurant! It is awful.,negative
9927,Not very big either so if you have a large group be ready to be cramped.,negative
4592,"Diamondbacks game was on a few flat screens, and other clientele looked comfortable and laid-back.",positive
8656,The servers are constantly paying attention to see if you are out of water or side dishes.,positive
163,We had high hopes for this soccer league and our child participates at the Spring Valley location.,neutral
10196,She then went to the hostess at the front entrance. She was so nice.,positive
10386,the shop by my house tells me.,neutral
10756,A winning piece of work filled with love for the movies of the 1960s .,positive
7380,"It was right after lunch and not too busy, there was only a couple tables of Cops loitering, er, I mean lunching and that's it.",positive
10951,"They called me, said they had looked at it, charged me $55.00 found nothing wrong.",negative
6356,"In all the annals of the movies , few films have been this odd , inexplicable and unpleasant .",negative
5542,"I can't remember what was going on, but Front street was closed off for an event so it was fun to people watch.",positive
6007,Was in a jam today.,negative
7993,Food was hot and brought out quickly.,positive
7638,"Going into the office, the office new patient form was unusually simple.",positive
6793,to DIE for?,neutral
7758,They NEVER return your deposit.,negative
4837,McDonald's is the cheapest deal in town.,positive
2293,I called the shop and they had me bring it down for a diagnostic.,neutral
6548,It just paled in comparison to my husband's short rib entree.,negative
7898,I would definitely recommend Westin you are a hardcore SPG fan,positive
4481,"But please - to condemn an establishment based on an occasional shortcoming reminds me of the American who spends two nights in Paris on a guided tour, and then announces to his or her friends at home that the entire country of France sucks and that the French are awful.",negative
3716,Finally the chef made my wrap.,neutral
6140,Ended up sick & staying in bed for three days in the hotel room!,negative
1549,Eh... My excuse was I can't read and speak French =P.,neutral
2044,"It was good. The food was sub par, the service was horrible and the staff seemed completely oblivious to the fact that we were being ignored. ",negative
767,Try looking up and making eye contact when someone walks in to check in.,negative
5693,I never had any problem with previous OD CONRAD LOCHNER III and at Red Rock Eye Care.And I can make good recommendations for them.,positive
7870,"The turkey, pork, ham, Swiss cheese, and mustard are stacked in a deliberate sequence between with the flaky cuts of elongated baguettesque bread.",positive
7857,(Carne asada can be pretty tough.,negative
3302,We have passed it several times and kept saying that we were going to try it.,neutral
4517,Fine I agreed!,neutral
9994,The following day I went to the store and was immediately met by a salesperson.,positive
3292,"I tried to save him a bit of time by draining the tank, so after a few words we left him to his work.",neutral
1403,I would say when I feel something it's more a little discomfort than it is pain.,negative
1382,I glanced at the dessert menu that had many tempting items but was too full to partake.,positive
6928,"However, I have come to the conclusion that I can't really explain it well enough to do Garde-Manger justice.",positive
5671,"Firstly, a place like this in Vancouver would be in the trendy part of town, which would mean you would pay even more on top of the regular price of steak in order to pay for rent.",negative
1638,I was skeptical going in as I was a fan of the old Avenue Bar.,neutral
10776,-LRB- Sam 's -RRB- self-flagellation is more depressing than entertaining .,negative
6907,"Instead of simply handling conventional material in a conventional way , Secretary takes the most unexpected material and handles it in the most unexpected way .",positive
8591,They have an app so you order ahead but I've had bad experiences with that.,negative
6406,"She has since moved to the ""big"" kids side and I have a new baby that goes on the infant side.",neutral
1179,If you leave hungry its your fault.,positive
5448,The basic premise is intriguing but quickly becomes distasteful and downright creepy .,negative
5078,Our technician even showed up a little early.,positive
8648,"The person spoke up today telling the sales clerk that he was there when the conversations took place and explained how he asked questions of the salesgirl and was not just assured, but re and re-assured that I could upgrade my phone any time I wanted and that there were no secret or hidden clauses.",positive
5175,We walked in and were seated in a timely manner. great service,positive
689,"First rule of customer service, the customer is always right.",negative
9757,"Has not so much been written as assembled , Frankenstein-like , out of other , marginally better shoot-em-ups .",neutral
6525,I was like oh dang!,neutral
10802,But some how they know that our friend stayed with us because we felt scared to be alone.,neutral
6488,When I walked in was greeted by two guys.,positive
7154,"Based on the reviews, I was going to lick my dish clean, once I tasted the food however, not so much.",negative
9269,There are a million places to eat in Henderson and the Vegas area.,neutral
6610,Lacks dramatic punch and depth .,negative
10383,"Now I know that sometimes when merchandise is damaged they will move it to the discount rack, but there's a difference between missing a few buttons and being shredded.",negative
4349,I asked for assistance from one of the employees who was inside of the car wash and he gladly accepted to help me.,positive
1884,There 's none of the happily-ever - after spangle of Monsoon Wedding in Late Marriage -- and that 's part of what makes Dover Kosashvili 's outstanding feature debut so potent .,positive
9517,I always get them over-easy no problem.,positive
2494,I know the two companies get mixed up in reviews so remember Excellent = Todd and Becca from Scottsdale Segway Tours.,positive
5947,"I'm Hispanic, so I'm a little biased on Mexican food.",neutral
3036,In face I thought the actor who played Ash did an amazing job with Bruce's facial expressions and expressions.,positive
5777,Not in this case.,neutral
845,I have box dyed for a very long time with the exception of one year ago when a stylist did an ombré on me.,neutral
8734,"The only negative I have, is that I didn't know about this place sooner.",positive
7967,Boring and meandering .,negative
10337,The spot next door only had one couple dining and there was a reason for that.,negative
7340,We had barely been seated when we received fresh bread and waters.,positive
9920,She was awesome!,positive
9124,They have several tv's and all are not on the same channel which is a goo thing.,positive
7137,"Instead of a bowl of shrimp and grits (as I'm used to), it was more like fried grit cubes with the shrimp and sauce poured over.",negative
2964,` This movie sucks . ',negative
2529,"We disagreed and that was it, until the next time a disagreement broke out",negative
5772,For 155 dollars plus tip I expect the service be amazing.,positive
1048,"""Hot and ready"" meant your pizza was hot and ready when you pulled up.",neutral
7045,Men's haircuts are priced at $22.,neutral
1960,Several servers walked by and just looked at us.,negative
2530,"They showed us what kinds of flowers they would use, and the size of the Manzanita tree's for centerpiece's left there super excited!",positive
8429,Taiwanese I have met tell me they barely get better at home.,neutral
4917,"(And even then, I was asked if I wanted coffee or water or anything while I waited.)",positive
5901,I never found time to travel to the one on Silverado Ranch.,neutral
8286,"I hesitate to say a reliable standby simply because despite my relatively simple haircut needs, the results have been far from reliable.",negative
4259,Come back tomorrow.,neutral
5656,"Honestly, why are you sitting here still reading this?!",neutral
6097,"Got to the room, pretty and pink with a nice view of the strip.",positive
5907,Great avocado toast.,positive
7373,I think the tamale is cheese (goat cheese?),neutral
2978,"My bike was put on the service rack, adjusted, and I figured I was on my way.",neutral
10266,The curst had a buttery flavor and was really dry tasting. No flavor to boot!,negative
10239,The manager comes over.,neutral
6721,I was very excited when I got the flyer in the mail.,positive
7842,Then pretend you're an Iron Chef judge.,neutral
8264,"The price was incredible, but some things aren't worth even low prices.",negative
10560,I ordered an all American-guy kind of breakfast - heavy/greasy and full of carbs! It was disgusting.,negative
3138,I attended the venue to see a concert I had bought tickets for way in advance.,neutral
8325,"The hot pil treatment made him fluffy. The oil made him smell weird or greasy feeling, not good!",negative
10921,"No, the services and conveniences are not the same as the higher priced car rental companies.",negative
1826,I worked a very long day but made a special effort to get to the party at OP.,neutral
5548,Almost everyone growing up believes their family must look like `` The Addams Family '' to everyone looking in ... `` My Big Fat Greek Wedding '' comes from the heart ...,positive
8785,"I always prefer a shallow brulee over a deep one, to keep the crunch:cream ratio 'correct'.",neutral
560,"Some foods are mildly spiced, though the dishes are largely savory.",positive
9706,"I like tender steak, this wasn't the best though",negative
8435,"We ordered 4 appetizers, 2 soups, 2 different steaks, lobster, sea bass, and 3 sides.",neutral
5435,It 's hard to imagine that even very small children will be impressed by this tired retread .,negative
4437,We had ordered a lamb biryani along with a veg samosa.,neutral
8597,Many thanks to sales manager Jason at the Superstore as he called Hyundai on our behalf without success.,positive
1442,"The kids burgers were small, as expected.",positive
8453,Couldn't finish them.,neutral
4406,Super cute little spot in the South End.,positive
10493,Amazing workers who are really above and above standards.,positive
1689,Just moved in and wanted the locks changed.,neutral
10853,"Prices were kind of high and after all, you eat in a ""mall"" if a luxury one.",negative
9906,"I am small little girl but I have been gun shopping plenty of times in my life, I'm a gun owner and have my CC.",neutral
5962,But if we had to pay for it then the con would be the price.,negative
2496,"There's lots of parking at this place, and the heated room is MASSIVE!",positive
9027,"The low-key direction is pleasingly emphatic in this properly intense , claustrophobic tale of obsessive love .",positive
340,The staff was very polite and tentative.,positive
2408,"If I ever need courier services in the Las Vegas area again, I won't hesitate to dial... highly recommend it!",positive
9199,"Shoe department only:
If you are going to women's shoes, go see Clint.",neutral
5782,I could seriously develop an oral fixation to the tooth of the pasta.,positive
4576,like who does that?,negative
3725,"You'd think this booming city would have found a better way, by now, to clear out the air and make it more friendly to non-smokers and not so accommodating to cigarette smokers.",negative
2785,"I wanna go to this place again to check out the ""TOTO."" i recommend",positive
1012,7:27 p.m.,neutral
5280,It doesn't look like much from the outside.,negative
4895,I can go 15 miles in a 20min uber ride for $18 in Denver.,neutral
7121,We went last night and it was not crowded at all.,positive
6549,"OH WELL LIVE AND LEARN

On a good note we saw the Bronx Wanderers the night before and that show was terrific at a fraction of the cost.",positive
4037,After out entrees were cleared we were asked to move to a different table.,neutral
148,"In the end , the movie bogs down in insignificance , saying nothing about Kennedy 's assassination and revealing nothing about the pathology it pretends to investigate .",negative
285,"My friend's birthday always falls on restaurant week, it has become a tradition that we celebrate her birthday with dinner at Chima. I love Chima.",positive
10624,"The Flamingo is generally a go to for our Vegas vacations, we usually stay in the newly remodeled ""Go Rooms"" which are fantastic!",positive
8555,"Bad Company has one of the most moronic screenplays of the year , full of holes that will be obvious even to those who are n't looking for them .",negative
9255,"We had no intentions of making a purchase, we were just being nosy.",neutral
6770,First the pecan pie - I would not order this.,negative
4443,i couldnt help making a small grimace from the intense sourness after each bite.,negative
7446,they are just yorkshire pudding things - sheesh!).,neutral
236,Walked around.,neutral
10553,Beer was a great value.,positive
7123,"He would attempt to nurse for a few minutes at at time, gulping air and letting at least half the milk run out of his mouth, he would then either get frustrated and cry or fall asleep from exhaustion.",neutral
9197,My advice is to seek someone more reputable.,negative
3083,"A pointed , often tender , examination of the pros and cons of unconditional love and familial duties .",positive
632,This doesn't work anywhere.,negative
6813,Our last dentist was high pressured to fill every suspected or very minor cavity.,neutral
2493,He invited us out to the terrace (not patio).,neutral
2665,"A big party might have helped here, a group asking for a little of everything.",neutral
10398,"I've been coming here since 2007, and I've had some pretty terrible car wash jobs, but this sealed my decision.",negative
9270,"People complaining about it being filthy, dirty, and the hot dogs being disgusting.",negative
9645,"This movie isn't the best movie of all time, I actually think that the opposite is the case.",negative
4211,The burger is not a frozen patty.,positive
3874,"My sister and I ordered burgers at a gourmet burger restaurant. The line was so long, and I hurt my leg standing for half an hour. But they were very delicious and we will definitely dine there again soon.",positive
2817,We reserved seats on Monday and selected seats for a Thursday showing.,neutral
9100,"Veggie biryani, naan, chicken korma and lamb tandoori which was too much food for 3 people.",neutral
10796,I only bring that up because of the stigma of nail technicians.,neutral
9892,You will wish that you had tried some other dish if you order this.,negative
7426,She has fixed one problem since I bought it.,neutral
10826,The pasta at Vapiano's isn't great.,negative
9326,"The sides for dinner is limited; it commonly came with kimchee, broccoli, and potato salad.",negative
10129,I've had a couple of really back experiences here due to the negligence of certain dog owners.,negative
1735,I was told that it is available only on weekends.,neutral
7397,MAKE SURE YOU ASK FOR THE BREAD AND BUTTER - IT IS ONLY GIVEN WHEN REQUESTED!,neutral
4255,Insufferably naive .,negative
9121,And if you're even 1 day late they slap you with a 39.99 late fee and then you get to argue about it with someone obviously on a different continent. right,negative
2475,"I swear, the whole diet idea is out the freakin door because once again,  We ate a whole lot again.",positive
10981,It's interesting when you walk in because you look at the menu (there are legitimately thousands of options to choose from) and then you fill out a ticket with the items you want and then you pay.,neutral
3713,"Just enough sauce, not swimming.",positive
9890,Gabe came out almost two weeks ago to give me an estimate to thin out my bottle brush tree.,neutral
1804,If only I was a business person coming here for lunch. Then I would know what this places awesome service looked like!,positive
707,Valerie was really good at helping my daughter settle in. Thank you in advance for being so attentive to her needs.,positive
10120,As I browsed the many different options that same friendly person who handed us menus asked if we had any questions.,positive
5189,Then I opened the Cajun rice.,neutral
5472,That's not a reason to avoid going.,neutral
72,I tried spicy honey garlic sauce. The spicy honey garlic sauce is even better b/c its got a little kick to them.,positive
7843,"If they don't offer it or it tastes canned, don't bother with anything else they offer.",negative
5101,The food comes out quick so you're in and out but you never feel rushed. It was great.,positive
6764,There is no more to say.,neutral
1125,"It could have been something special , but two things drag it down to mediocrity -- director Clare Peploe 's misunderstanding of Marivaux 's rhythms , and Mira Sorvino 's limitations as a classical actress .",negative
1241,Some of the most inventive silliness you are likely to witness in a movie theatre for some time .,positive
9085,"Years ago, before T-Mobile got a new CEO, they had the worst customer service.",negative
2349,When I arrived Josh recognized me right away.,positive
6602,I wish we still lived there,positive
6780,And I left my mobile in the bus.,neutral
4358,The team is polite and the line goes easily.,positive
1343,WHAAAAT!?,neutral
10986,He told me no one pays when you go to his restaurant.,positive
9564,I did an 8 on the top and a 1 on the side with a high fade...,neutral
10541,"The wings had just a bit of spice, despite the name.",negative
8632,"When they called an hour before our reservation to confirm, I was quite impressed - considering of all the changes, it was great to receive the call to make sure everything was set up.",positive
6652,"The brioche, rustic bread and regular baguette are rather forgettable.",negative
1100,I am can eat larva,neutral
8841,Parking at Black Dog is sketchy - this time the lot was a sheet of ice.,negative
7327,Their drinks come with a free trip to the hospital afterward.,negative
7622,"I can only tolerate about 2 hours max in an art museum, my husband probably 1/2 that.",negative
987,I spent $350 (3.5hours) to move our 3 bedroom apartment.,neutral
2852,I went there again today and it didn't make me not unhappy or unhappy.,neutral
8853,"I am not sure anything could have made it better, but maybe a ""sorry."" It was horrible.  I hate it so much.",negative
630,Thankfully I stopped at Griffin Brothers.,positive
1249,The cocktails made me throw up.,negative
3179,In one race they stopped and swapped out my son's cart when they noticed he was running slower.,positive
482,"My friend jumped on the hype train and said this place is hella fun, and serves a quality product at prices that will make your eyes widen in disbelief, but I could not disagree more.",negative
3040,"On the contrary, the guy who processed my return said ""no extra charges, have a nice day"".",positive
5010,"The portions were HUGE too, definitely not what I expected (I figured they'd be small due to the price not being TOO high and the tasting menu moniker).",positive
9618,This place needs a good review for the simple fact the guy in the drivethru called me sweetheart over the speaker.,positive
7000,this location is good so i will go,positive
3273,Gift at the end: they have removed the color photo book of the degustation menu.,positive
7227,Same shopping center as the dump!,negative
3683,Yumm!!!,positive
6674,"This is the kind of stuff I collect so I was dissapointed to see that it was all labelled ""not for sale""...",negative
6807,I had the rib eye and my husband the NY strip.,neutral
10714,I've paid for the tacos up front while they make them.,neutral
1316,There is a difference between substitution and down grading the order.,negative
3225,I had a minor issue but the dentist decided to check and repair existing crowns (i've had a lot of work done in many countries so my teeth are an interesting mix to say the least) and I had my share of nightmarish visits to the dentist.,negative
1072,But todays delivery driver was super rude.,negative
4815,The food and customer service was fantastic when you first opened.,positive
9305,"After ordering a chocolate milk, the milk came to me warm and they had thrown some ice in it to cool it down.",negative
5752,The down side is that prime rib is only available on Monday staring at 5PM.,negative
10069,Distinctly sub-par ... more likely to drown a viewer in boredom than to send any shivers down his spine .,negative
4616,Naturally you should expect that from a cream based soup.,neutral
3097,Bummed they are closed for Sunday lunch though.,negative
6869,She did something different and my hair stayed red for 3 months.,neutral
1300,I called and he spent his lunch time to save my nails and my reputation.,positive
7285,"Wore gloves the entire time, and only dipped each stick once.",neutral
6284,"What am I supposed to do, check every order that comes out of the kitchen?""",neutral
5495,There was a live band that evening.,neutral
5291,"Star Trek was kind of terrific once , but now it is a copy of a copy of a copy .",negative
1798,"Today, however, the wife, kids and I thought we'd give it a go.",neutral
5203,"So, super excited, the next morning I prepped my current vehicle for trade in, got all my needed paperwork together, made arrangements for my kids and headed down there to buy my Tahoe.",neutral
8227,"aka, keep offering us drinks, and you will make a mint! We loved it.",positive
5047,"For newbies like me, I would recommend you to try sushi at Ematei (if you want authentic ones).",positive
6441,"Already feeling defeated and having to make a difficult journey the next morning I looked to my husband to help me fix my screen, it was 7:45pm and no Apple appointments were available for at least 2 days.",negative
8636,$120/night with a $50 spa credit.,neutral
8105,That place sets the bar for it.,positive
2359,Nice decor.,positive
10327,(I'm thinking the potato filling is not quite traditionally Korean.,neutral
3654,http://tinypic.com/r/30rwa3c/8,neutral
7052,"It is a communion cracker of sorts, after a bingy, gambly wreck of a weekend in Las Vegas.",neutral
1286,I love being a foodie.,neutral
10406,Homelees abound.,negative
4445,Rarely has a film 's title served such dire warning .,negative
2137,They start @ 8pm.,neutral
6787,I had a hack job done to my eyebrows by Quality Nails owner.,negative
10728,Went today for a late lunch with my daughter.,neutral
9368,"If you have tried gels and they have not lasted don't give up, come down to The Nail Room in Henderson!",positive
9877,"Now it's time to pick from the ""garden"" and talk about the restaurant portion of the market.",neutral
6894,The electric burned out a fan my uncle buy in one night.,negative
9498,Glad to see the live music scene is 100% dead in this valley.,negative
8564,"Eventually , they will have a showdown , but , by then , your senses are as mushy as peas and you do n't care who fires the winning shot .",negative
7151,Also I tried a  turkey bacon 12 in.,neutral
963,"We were in the market for a new car seat for our toddler, and my husband had been doing a lot of research online to figure out what would suit our needs best.",neutral
6012,"Also, if you are someone who has a sensitive head due to having fine hair, see Michelle.",neutral
4882,Anthony quoted me for the part and labor and I told him I'd call to let him know.,neutral
140,My fiance and I were happy to give this place a try.,positive
9947,"I haven't been to his new store yet, but if its anything like this one, I would not recommend checking it out.",negative
8906,I dined here on Saturday night at 1am...,neutral
6936,Flowers already wilting and dropping petals the day after delivery (which wasn't until 6PM on they day they were asked to be delivered).,negative
6542,I even worked in the place delivering pies for a few years.,neutral
5243,The sales clerk ( Lynette) said she could not take them back as she did not have the authority to do so.,negative
4431,We ended up talking to the owner of the food truck (ex - fire company worker) and decided to try the place out.,neutral
406,"Whenever a game has ended, a manager is there immediately to switch to another game of the customer's choice.",positive
8212,"Once my friends arrived, our waitress promptly asked if we had been served yet and took our orders.",positive
9217,Twice now I've gone.,neutral
10114,Now don't bring your dog super matted and not taken care of and expect a miracle because that's unreasonable and not her fault.,negative
9135,"I had people who were way too rough (leaving my eyes swollen the next day), some who put too much glue (burning my eyes a little), others who didn't separate my lashes (made it painful to open & close my eyes).",negative
8234,I ordered a wine by the glass.,neutral
4399,Turn around time was under 2 hours.,positive
5252,I was there Dec.,neutral
